id,created_at,original_text,neg,neu,pos,compound,neg.1,neu.1,pos.1,compound.1,neg.2,neu.2,pos.2,compound.2,neg,neu,pos,compound
ID011024,2020-06-13,yall stay safe,0.0,0.408,0.592,0.4404,0.0,0.408,0.592,0.4404,0.0,0.408,0.592,0.4404,0.0,0.408,0.592,0.4404
ID011025,2020-06-13,jee mains conducted situation tremendously increasing cases sign mere diffic,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011026,2020-06-13,forget federal government responsible high death toll nation magnitu,0.411,0.426,0.163,-0.5423,0.411,0.426,0.163,-0.5423,0.411,0.426,0.163,-0.5423,0.411,0.426,0.163,-0.5423
ID011027,2020-06-13,sais uk finland necessity aim reveal role sais management,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011028,2020-06-13,tonight police killed people brunswick,0.529,0.471,0.0,-0.6705,0.529,0.471,0.0,-0.6705,0.529,0.471,0.0,-0.6705,0.529,0.471,0.0,-0.6705
ID011029,2020-06-13,china special friend african countries kenyan diplomat handover ceremony medic,0.0,0.576,0.424,0.7096,0.0,0.576,0.424,0.7096,0.0,0.576,0.424,0.7096,0.0,0.576,0.424,0.7096
ID011030,2020-06-13,health cas rashid aman confirms 152 cases testing 3503 samples 24 hours total number,0.0,0.909,0.091,0.0772,0.0,0.909,0.091,0.0772,0.0,0.909,0.091,0.0772,0.0,0.909,0.091,0.0772
ID011031,2020-06-13,lioness818 slapdickoc repswalwell randpaul posted rand paul wasnt horrible person,0.0,0.759,0.241,0.431,0.0,0.759,0.241,0.431,0.0,0.759,0.241,0.431,0.0,0.759,0.241,0.431
ID011032,2020-06-13,manufacturing industries responded pandemic repurposing production lines produce su,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011033,2020-06-13,post instagram shared alot sees dont forget sign peti,0.0,0.633,0.367,0.4707,0.0,0.633,0.367,0.4707,0.0,0.633,0.367,0.4707,0.0,0.633,0.367,0.4707
ID011034,2020-06-13,finding inexplicable govt release report time bame community suffered di,0.262,0.738,0.0,-0.4939,0.262,0.738,0.0,-0.4939,0.262,0.738,0.0,-0.4939,0.262,0.738,0.0,-0.4939
ID011035,2020-06-13,global response treat vertical disease addressing ecosystem,0.0,0.69,0.31,0.4019,0.0,0.69,0.31,0.4019,0.0,0.69,0.31,0.4019,0.0,0.69,0.31,0.4019
ID011036,2020-06-13,breaking sources 4 goats shahid afridis residence tested positive,0.0,0.66,0.34,0.5574,0.0,0.66,0.34,0.5574,0.0,0.66,0.34,0.5574,0.0,0.66,0.34,0.5574
ID011037,2020-06-13,bad family idiots stigmatizing people,0.467,0.533,0.0,-0.5423,0.467,0.533,0.0,-0.5423,0.467,0.533,0.0,-0.5423,0.467,0.533,0.0,-0.5423
ID011038,2020-06-13,27 year man west nusa tenggara received positive result rapid test pregnant,0.0,0.753,0.247,0.5574,0.0,0.753,0.247,0.5574,0.0,0.753,0.247,0.5574,0.0,0.753,0.247,0.5574
ID011039,2020-06-13,expressing sympathy protests officials ceded moral high ground,0.183,0.577,0.24,0.1531,0.183,0.577,0.24,0.1531,0.183,0.577,0.24,0.1531,0.183,0.577,0.24,0.1531
ID011040,2020-06-13,friday 2100 cases reported texas bringing total 83680,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011041,2020-06-13,news university houston suspending voluntary workouts symptomatic studentathletes teste,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011042,2020-06-13,combined case data johnshopkins detailed air travel data iata visualize,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011043,2020-06-13,fingal county councils commitment supporting local economy assisting businesses difficult,0.167,0.467,0.367,0.4588,0.167,0.467,0.367,0.4588,0.167,0.467,0.367,0.4588,0.167,0.467,0.367,0.4588
ID011044,2020-06-13,young man developed wondered rise cases,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011045,2020-06-13,14 cases rise 25 percent week alarming spikes cases caused,0.143,0.857,0.0,-0.128,0.143,0.857,0.0,-0.128,0.143,0.857,0.0,-0.128,0.143,0.857,0.0,-0.128
ID011046,2020-06-13,coparenting exchanges pei amp ns pei amp nb families dont isolate pei day travel,0.0,0.891,0.109,0.1511,0.0,0.891,0.109,0.1511,0.0,0.891,0.109,0.1511,0.0,0.891,0.109,0.1511
ID011047,2020-06-13,visited holy family hosp ctscan salute patients proper protective ki,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011048,2020-06-13,professional football resumes italy stadiums,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011049,2020-06-13,houston weighs lockdown coronavirus cases surge cbs news,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011050,2020-06-13,impact sports nutrition foods drinks market insights 2020 demand growing,0.134,0.714,0.152,0.0516,0.134,0.714,0.152,0.0516,0.134,0.714,0.152,0.0516,0.134,0.714,0.152,0.0516
ID011051,2020-06-13,wits university vicechancellor adam habib worried pandemic finances,0.239,0.761,0.0,-0.296,0.239,0.761,0.0,-0.296,0.239,0.761,0.0,-0.296,0.239,0.761,0.0,-0.296
ID011052,2020-06-13,cousin clear symptoms coronavirus tests negative deathbed,0.327,0.442,0.23,-0.2732,0.327,0.442,0.23,-0.2732,0.327,0.442,0.23,-0.2732,0.327,0.442,0.23,-0.2732
ID011053,2020-06-13,zaev demands elections filipce crashes number tragic 196 cases 8 patients die,0.426,0.494,0.08,-0.765,0.426,0.494,0.08,-0.765,0.426,0.494,0.08,-0.765,0.426,0.494,0.08,-0.765
ID011054,2020-06-13,cspan trump cadets sign waivers case sick army sign blanket waiver,0.248,0.752,0.0,-0.5106,0.248,0.752,0.0,-0.5106,0.248,0.752,0.0,-0.5106,0.248,0.752,0.0,-0.5106
ID011055,2020-06-13,open bar called hug amp handshake hug handshake ma,0.0,0.53,0.47,0.7351,0.0,0.53,0.47,0.7351,0.0,0.53,0.47,0.7351,0.0,0.53,0.47,0.7351
ID011056,2020-06-13,beautiful breaking news alhamdulillah 50000 pakistanis defeated eat healthy sl,0.186,0.419,0.395,0.5423,0.186,0.419,0.395,0.5423,0.186,0.419,0.395,0.5423,0.186,0.419,0.395,0.5423
ID011057,2020-06-13,correlation causation pretty cool paper temperature humidity latitude analysis estimate pot,0.0,0.621,0.379,0.6705,0.0,0.621,0.379,0.6705,0.0,0.621,0.379,0.6705,0.0,0.621,0.379,0.6705
ID011058,2020-06-13,purnimaasingh thankful mla conscious abt mam,0.0,0.575,0.425,0.5719,0.0,0.575,0.425,0.5719,0.0,0.575,0.425,0.5719,0.0,0.575,0.425,0.5719
ID011059,2020-06-13,glad share pandemic batch mjmc students contribu,0.0,0.49,0.51,0.6369,0.0,0.49,0.51,0.6369,0.0,0.49,0.51,0.6369,0.0,0.49,0.51,0.6369
ID011060,2020-06-13,pakistan captain afridi tests positive,0.0,0.526,0.474,0.5574,0.0,0.526,0.474,0.5574,0.0,0.526,0.474,0.5574,0.0,0.526,0.474,0.5574
ID011061,2020-06-13,janeruthaceng vein total number 199 recoveries recorded death regi,0.32,0.574,0.107,-0.5574,0.32,0.574,0.107,-0.5574,0.32,0.574,0.107,-0.5574,0.32,0.574,0.107,-0.5574
ID011062,2020-06-13,btw yall wanted shop towneast dillards macys jcpennys employees whove,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011063,2020-06-13,fa issued guidance documents adult players coaches facility operators parents carers involved,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011064,2020-06-13,feedingtubepaul caerage fool shame fool shame fall season 2,0.75,0.25,0.0,-0.9001,0.75,0.25,0.0,-0.9001,0.75,0.25,0.0,-0.9001,0.75,0.25,0.0,-0.9001
ID011065,2020-06-13,literally flying rural alaskan village screening tests positive test rural,0.0,0.714,0.286,0.5574,0.0,0.714,0.286,0.5574,0.0,0.714,0.286,0.5574,0.0,0.714,0.286,0.5574
ID011066,2020-06-13,pm imran khan pakistan sustain complete lock long time 25 percent population,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011067,2020-06-13,check video impact 19 business contracts,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011068,2020-06-13,residents western jamaica exposed coronavirus experiencing flulike sym,0.157,0.843,0.0,-0.0772,0.157,0.843,0.0,-0.0772,0.157,0.843,0.0,-0.0772,0.157,0.843,0.0,-0.0772
ID011069,2020-06-13,shahid afridi tests positive cricketer pakistan international,0.0,0.625,0.375,0.5574,0.0,0.625,0.375,0.5574,0.0,0.625,0.375,0.5574,0.0,0.625,0.375,0.5574
ID011070,2020-06-13,salam assistant mosti project modelling disseminate,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011071,2020-06-13,health gap hosts saturday town hall african american health disparities enquirer,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011072,2020-06-13,convinced future modern europe equally values trad,0.0,0.481,0.519,0.6597,0.0,0.481,0.519,0.6597,0.0,0.481,0.519,0.6597,0.0,0.481,0.519,0.6597
ID011073,2020-06-13,pakistan start commercial manufacturing diagnostic kits science minister,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011074,2020-06-13,bma demands answers missing bame report,0.306,0.694,0.0,-0.296,0.306,0.694,0.0,-0.296,0.306,0.694,0.0,-0.296,0.306,0.694,0.0,-0.296
ID011075,2020-06-13,requests dialogue continue defame engage adult amp constructive sli,0.0,0.769,0.231,0.34,0.0,0.769,0.231,0.34,0.0,0.769,0.231,0.34,0.0,0.769,0.231,0.34
ID011076,2020-06-13,start telling trump supporters antifa members costco busy restaurants,0.0,0.734,0.266,0.4404,0.0,0.734,0.266,0.4404,0.0,0.734,0.266,0.4404,0.0,0.734,0.266,0.4404
ID011077,2020-06-13,reverse limited progress gender equality womens rights,0.196,0.515,0.289,0.2263,0.196,0.515,0.289,0.2263,0.196,0.515,0.289,0.2263,0.196,0.515,0.289,0.2263
ID011078,2020-06-13,neverending story day racial issues persists case,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011079,2020-06-13,12 defect sort 63 didnt real inspection ma lectu,0.231,0.769,0.0,-0.34,0.231,0.769,0.0,-0.34,0.231,0.769,0.0,-0.34,0.231,0.769,0.0,-0.34
ID011080,2020-06-13,andrewrigie brianpmangan evgrieve carloseats business happen isnt care,0.273,0.727,0.0,-0.3875,0.273,0.727,0.0,-0.3875,0.273,0.727,0.0,-0.3875,0.273,0.727,0.0,-0.3875
ID011081,2020-06-13,sboumedi fool shame fool shame fall season 2,0.8,0.2,0.0,-0.9001,0.8,0.2,0.0,-0.9001,0.8,0.2,0.0,-0.9001,0.8,0.2,0.0,-0.9001
ID011082,2020-06-13,152 kenyans test positive 19 3503 tests total caseload 3457 safe folks shoul,0.0,0.629,0.371,0.7579,0.0,0.629,0.371,0.7579,0.0,0.629,0.371,0.7579,0.0,0.629,0.371,0.7579
ID011083,2020-06-13,commissioners memo ls20089 guidance schools rereleased update,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011084,2020-06-13,tool hospital managers faced scaling icu capacity handle cases,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011085,2020-06-13,lasuth loses 54yearold nurse,0.434,0.566,0.0,-0.3182,0.434,0.566,0.0,-0.3182,0.434,0.566,0.0,-0.3182,0.434,0.566,0.0,-0.3182
ID011086,2020-06-13,trump demanded west point cadets sheltering campus speak graduation,0.192,0.808,0.0,-0.2263,0.192,0.808,0.0,-0.2263,0.192,0.808,0.0,-0.2263,0.192,0.808,0.0,-0.2263
ID011087,2020-06-13,dont tama county official emailed colleagues virus spread packing plant unt,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011088,2020-06-13,country honeymoon period 19 pandemic situation amp number change,0.0,0.86,0.14,0.0772,0.0,0.86,0.14,0.0772,0.0,0.86,0.14,0.0772,0.0,0.86,0.14,0.0772
ID011089,2020-06-13,economy 54 billionaires live tax free mobility disabled people school dinners,0.0,0.752,0.248,0.5106,0.0,0.752,0.248,0.5106,0.0,0.752,0.248,0.5106,0.0,0.752,0.248,0.5106
ID011090,2020-06-13,amazing opportunity offer relief families difficult time terriva porter wic,0.137,0.33,0.533,0.802,0.137,0.33,0.533,0.802,0.137,0.33,0.533,0.802,0.137,0.33,0.533,0.802
ID011091,2020-06-13,senior journalist sample tested positive cd hospital srinagar yesterday tested negative,0.227,0.552,0.221,-0.0258,0.227,0.552,0.221,-0.0258,0.227,0.552,0.221,-0.0258,0.227,0.552,0.221,-0.0258
ID011092,2020-06-13,camberutti fool shame fool shame fall season 2,0.8,0.2,0.0,-0.9001,0.8,0.2,0.0,-0.9001,0.8,0.2,0.0,-0.9001,0.8,0.2,0.0,-0.9001
ID011093,2020-06-13,democrats republicans affordable mobile testing kit russia decn rapid fingerpric,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011094,2020-06-13,dhscgovuk people coughing 2 meters work today facemasks sue catch,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011095,2020-06-13,ensoesie gma 2 explanations 1 summer spike diarrhea november spike cough 2 novemb,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011096,2020-06-13,hymnwriter andrewdbrewis teams christianaid caidlondon raise funds appeal,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011097,2020-06-13,black man hanged city hall palmdale authorities passed suicide immed,0.333,0.667,0.0,-0.6705,0.333,0.667,0.0,-0.6705,0.333,0.667,0.0,-0.6705,0.333,0.667,0.0,-0.6705
ID011098,2020-06-13,8 billion people 11 billion pushed poverty 15 richest pe,0.241,0.511,0.248,0.0258,0.241,0.511,0.248,0.0258,0.241,0.511,0.248,0.0258,0.241,0.511,0.248,0.0258
ID011099,2020-06-13,incredibly damning meatpackers knowingly killed workers political power rural,0.507,0.493,0.0,-0.8016,0.507,0.493,0.0,-0.8016,0.507,0.493,0.0,-0.8016,0.507,0.493,0.0,-0.8016
ID011100,2020-06-13,antenatal care attendance decreased 7 march april 2020 compared period 2019 mos,0.0,0.758,0.242,0.4939,0.0,0.758,0.242,0.4939,0.0,0.758,0.242,0.4939,0.0,0.758,0.242,0.4939
ID011101,2020-06-13,tories responsible windrush grenfell nhs privatisations school cuts increased crime homelessn,0.333,0.409,0.257,-0.3182,0.333,0.409,0.257,-0.3182,0.333,0.409,0.257,-0.3182,0.333,0.409,0.257,-0.3182
ID011102,2020-06-13,thursday speaking slackhqs johann butting marsglobals miao song virginmedias jeanie york abo,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011103,2020-06-13,didnt decide leave town favorite hangout opened 1 wear mask public 2 practice physica,0.0,0.707,0.293,0.485,0.0,0.707,0.293,0.485,0.0,0.707,0.293,0.485,0.0,0.707,0.293,0.485
ID011104,2020-06-13,congress police reform relief education time,0.0,0.617,0.383,0.4767,0.0,0.617,0.383,0.4767,0.0,0.617,0.383,0.4767,0.0,0.617,0.383,0.4767
ID011105,2020-06-13,thread ministry health updates general public response uganda,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011106,2020-06-13,fact statue defending lead news bulletins couple days music ears cum,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011107,2020-06-13,cringing public meeting orange county california woman compared mask requirement hav,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011108,2020-06-13,felt preparing war akshay kumar shooting,0.438,0.562,0.0,-0.5994,0.438,0.562,0.0,-0.5994,0.438,0.562,0.0,-0.5994,0.438,0.562,0.0,-0.5994
ID011109,2020-06-13,remember community interacting people imm,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011110,2020-06-13,people wearing protective masks observe graves remains relatives,0.239,0.761,0.0,-0.296,0.239,0.761,0.0,-0.296,0.239,0.761,0.0,-0.296,0.239,0.761,0.0,-0.296
ID011111,2020-06-13,gautam gambhir wishes pour shahid afridi speedy recovery,0.0,0.814,0.186,0.1531,0.0,0.814,0.186,0.1531,0.0,0.814,0.186,0.1531,0.0,0.814,0.186,0.1531
ID011112,2020-06-13,testing family members 19 positive patients,0.0,0.581,0.419,0.5574,0.0,0.581,0.419,0.5574,0.0,0.581,0.419,0.5574,0.0,0.581,0.419,0.5574
ID011113,2020-06-13,victims treated worse livestock bodies tossed garbage,0.519,0.481,0.0,-0.6597,0.519,0.481,0.0,-0.6597,0.519,0.481,0.0,-0.6597,0.519,0.481,0.0,-0.6597
ID011114,2020-06-13,appears trust govt bma demands answers missing,0.21,0.476,0.314,0.2732,0.21,0.476,0.314,0.2732,0.21,0.476,0.314,0.2732,0.21,0.476,0.314,0.2732
ID011115,2020-06-13,facebook heb zarzamora sw military 3 employees tested positive careful,0.0,0.574,0.426,0.6369,0.0,0.574,0.426,0.6369,0.0,0.574,0.426,0.6369,0.0,0.574,0.426,0.6369
ID011116,2020-06-13,nycmayor soooo yesterday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011117,2020-06-13,loss smell taste list symptoms revised clinical management protocols released uni,0.187,0.813,0.0,-0.3182,0.187,0.813,0.0,-0.3182,0.187,0.813,0.0,-0.3182,0.187,0.813,0.0,-0.3182
ID011118,2020-06-13,donalds holding rally tulsa 6 days tulsas 7day moving average coronavirus cases literally,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011119,2020-06-13,allenanalysis icecube nurse whistleblower reveals elmhurst hospital committing mass murder scam nur,0.449,0.481,0.07,-0.8442,0.449,0.481,0.07,-0.8442,0.449,0.481,0.07,-0.8442,0.449,0.481,0.07,-0.8442
ID011120,2020-06-13,2 coronavirus linked deaths northern ireland healthdpt total 541 3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011121,2020-06-13,bc records 1st death week,0.494,0.506,0.0,-0.5994,0.494,0.506,0.0,-0.5994,0.494,0.506,0.0,-0.5994,0.494,0.506,0.0,-0.5994
ID011122,2020-06-13,breaking update floridas department health friday confirmed daily record high 1902 additional cases,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011123,2020-06-13,100 mvr 1500 3000 mvr 42000 hypothetically speaking wanted,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011124,2020-06-13,forces haryana cancel solar eclipse fair kurkshetra,0.215,0.538,0.247,0.0772,0.215,0.538,0.247,0.0772,0.215,0.538,0.247,0.0772,0.215,0.538,0.247,0.0772
ID011125,2020-06-13,galley park amp rec avenue bars blocks downtown st pete closed employees teste,0.137,0.863,0.0,-0.2263,0.137,0.863,0.0,-0.2263,0.137,0.863,0.0,-0.2263,0.137,0.863,0.0,-0.2263
ID011126,2020-06-13,myanmar armys donated breakfast lunch 206usd frontline healthcare workers volu,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011127,2020-06-13,native americans funding battle lawmakers told,0.342,0.658,0.0,-0.3818,0.342,0.658,0.0,-0.3818,0.342,0.658,0.0,-0.3818,0.342,0.658,0.0,-0.3818
ID011128,2020-06-13,urgent follow money multilateral financing national budgets local spending infrastruct,0.0,0.833,0.167,0.2023,0.0,0.833,0.167,0.2023,0.0,0.833,0.167,0.2023,0.0,0.833,0.167,0.2023
ID011129,2020-06-13,massive nonenforcement regulations corporate crimes abuses trillions dollars fun,0.259,0.504,0.237,-0.0772,0.259,0.504,0.237,-0.0772,0.259,0.504,0.237,-0.0772,0.259,0.504,0.237,-0.0772
ID011130,2020-06-13,complicated united wrestle putting vaccines test,0.0,0.641,0.359,0.4215,0.0,0.641,0.359,0.4215,0.0,0.641,0.359,0.4215,0.0,0.641,0.359,0.4215
ID011131,2020-06-13,government facing growing pressure publish recommendations protect black asian minority ethnic bame people,0.133,0.606,0.261,0.2732,0.133,0.606,0.261,0.2732,0.133,0.606,0.261,0.2732,0.133,0.606,0.261,0.2732
ID011132,2020-06-13,nations mayors murielbowser keishabottoms lorilightfoot londonbreed join thelauracoates,0.0,0.761,0.239,0.296,0.0,0.761,0.239,0.296,0.0,0.761,0.239,0.296,0.0,0.761,0.239,0.296
ID011133,2020-06-13,harris county announced colorcoded inform residents current level risk,0.208,0.792,0.0,-0.2732,0.208,0.792,0.0,-0.2732,0.208,0.792,0.0,-0.2732,0.208,0.792,0.0,-0.2732
ID011134,2020-06-13,outbreak long term care brampton homes messa,0.0,0.652,0.348,0.4939,0.0,0.652,0.348,0.4939,0.0,0.652,0.348,0.4939,0.0,0.652,0.348,0.4939
ID011135,2020-06-13,numbers raw cases reflect testing hospitalizations actual,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011136,2020-06-13,indias caseload 308993 record singleday spike 11458 saturday dearh toll rise 8884 indi,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011137,2020-06-13,thisisambiej aginnt needless economic catastrophe created looting riots death destruction,0.686,0.224,0.09,-0.936,0.686,0.224,0.09,-0.936,0.686,0.224,0.09,-0.936,0.686,0.224,0.09,-0.936
ID011138,2020-06-13,online comrade professor virology missed updates tho,0.268,0.732,0.0,-0.296,0.268,0.732,0.0,-0.296,0.268,0.732,0.0,-0.296,0.268,0.732,0.0,-0.296
ID011139,2020-06-13,test collected people swabbed nasal passages yielded virus ac,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011140,2020-06-13,centre recommended severely sick patients offlabel,0.568,0.27,0.162,-0.6705,0.568,0.27,0.162,-0.6705,0.568,0.27,0.162,-0.6705,0.568,0.27,0.162,-0.6705
ID011141,2020-06-13,brazil lead race place deaths league england refuse final,0.216,0.784,0.0,-0.296,0.216,0.784,0.0,-0.296,0.216,0.784,0.0,-0.296,0.216,0.784,0.0,-0.296
ID011142,2020-06-13,organising social events simplicity elegance,0.0,0.563,0.437,0.4767,0.0,0.563,0.437,0.4767,0.0,0.563,0.437,0.4767,0.0,0.563,0.437,0.4767
ID011143,2020-06-13,news heels article theatlantic alexismadrigal robinson meyer yayitsrob,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011144,2020-06-13,watch nba latest players reportedly resistant resum,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011145,2020-06-13,doctors report increasing typhoid cases punjab,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011146,2020-06-13,telangana govt playing people lives testing symptomatic people hc judgement dec,0.0,0.847,0.153,0.2023,0.0,0.847,0.153,0.2023,0.0,0.847,0.153,0.2023,0.0,0.847,0.153,0.2023
ID011147,2020-06-13,youve allowed 116k people die,0.494,0.506,0.0,-0.5994,0.494,0.506,0.0,-0.5994,0.494,0.506,0.0,-0.5994,0.494,0.506,0.0,-0.5994
ID011148,2020-06-13,dg daily pressers week,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011149,2020-06-13,2 findings rakyat 28 ekonomi 14 kerajaan beta 11 heavily bein,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011150,2020-06-13,zealand astonishingly beautiful country free coronavirus,0.0,0.357,0.643,0.802,0.0,0.357,0.643,0.802,0.0,0.357,0.643,0.802,0.0,0.357,0.643,0.802
ID011151,2020-06-13,floridas coronavirus data scientist launched website showing,0.0,0.8,0.2,0.128,0.0,0.8,0.2,0.128,0.0,0.8,0.2,0.128,0.0,0.8,0.2,0.128
ID011152,2020-06-13,gays trump karens,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011153,2020-06-13,partner store june 6 officials,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011154,2020-06-13,finally deal signed astrazeneca exclusively manufacture product india gavi countries,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011155,2020-06-13,china guts pretty open muggles wuhan,0.0,0.61,0.39,0.4939,0.0,0.61,0.39,0.4939,0.0,0.61,0.39,0.4939,0.0,0.61,0.39,0.4939
ID011156,2020-06-13,grocery chains loblaws metro walmart decided workers extra 2 hour pay bump,0.123,0.877,0.0,-0.1027,0.123,0.877,0.0,-0.1027,0.123,0.877,0.0,-0.1027,0.123,0.877,0.0,-0.1027
ID011157,2020-06-13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID011158,2020-06-13,florida health department geographic data scientist rebekah jones fired 18 refused manipulat,0.367,0.633,0.0,-0.7003,0.367,0.633,0.0,-0.7003,0.367,0.633,0.0,-0.7003,0.367,0.633,0.0,-0.7003
ID011159,2020-06-13,imp thread hope safe sound eid family tested positive covi,0.0,0.427,0.573,0.8555,0.0,0.427,0.573,0.8555,0.0,0.427,0.573,0.8555,0.0,0.427,0.573,0.8555
ID011160,2020-06-13,navajo people largest native american tribe worst hit virus,0.339,0.661,0.0,-0.6249,0.339,0.661,0.0,-0.6249,0.339,0.661,0.0,-0.6249,0.339,0.661,0.0,-0.6249
