id,created_at,original_text
ID012477,2020-04-25,proof immunity korea woman leader 1600 penn peddling lysol admit
ID012478,2020-04-25,continue practice physical distancing warm weekend stay
ID012479,2020-04-25,breaking katsina discharges cases objectv media
ID012480,2020-04-25,uk facing months lockdown rate decline cases disappointingly slow
ID012481,2020-04-25,bless ears beautiful music love story
ID012482,2020-04-25,community family shimmyfgc malagasy gang
ID012483,2020-04-25,uplifting video people 30 countries locked resilient humanity
ID012484,2020-04-25,
ID012485,2020-04-25,turned fight hydroxychloroquine chloroquine dr bruce fong nevada osteopat
ID012486,2020-04-25,ongov introduction pandemic pay recognize heroic efforts frontline staff
ID012487,2020-04-25,hospital ship leave nyc treating 179 patients thrilled beds needed furious nyg
ID012488,2020-04-25,awolfeful ive met people impressions rational intelligent human
ID012489,2020-04-25,disease responses informed science multiple sciences led people
ID012490,2020-04-25,obsessed video nessa telling stay fair play
ID012491,2020-04-25,question paramedics included list frontline workers fighting
ID012492,2020-04-25,coronavirus news nursing deaths represent 25 fatalities york 4182020
ID012493,2020-04-25,sign condolence card sen warren lost brother
ID012494,2020-04-25,nurse viral quick question hair appointment good casket hair
ID012495,2020-04-25,countries lectures moved online pandemic broke china south korea hong kong
ID012496,2020-04-25,vile mendacious rumours spread divert attention 19 crisis claimed 2
ID012497,2020-04-25,cmclymer fine president washington amp lee amp trump university maralago turn
ID012498,2020-04-25,evidence immunity antibodies cnn evidence
ID012499,2020-04-25,joeysalads realdonaldtrump ohio tracked someones contact list
ID012500,2020-04-25,nurses amp doctors gloves amp masks realdonaldtrump thunderbirds amp blue angels nu
ID012501,2020-04-25,emir sanusi drag osinbajo heading presidential task force dragging southwest boys
ID012502,2020-04-25,closed walkin vaccines routine care spayneuter safely providing lowcost ve
ID012503,2020-04-25,seanpaige blmnational tuckercarlson long dont pull campfire ban arizon
ID012504,2020-04-25,california doctors immunology owners bakersfield urgent care facility sick immunocompro
ID012505,2020-04-25,stl funding blackled organizations working crisis response recovery wilson
ID012506,2020-04-25,today streets socially distant march minneapolis demand response cris
ID012507,2020-04-25,thursday doc infected died family struggled 24 hours admitted hospit
ID012508,2020-04-25,jarring fear hear talk experience serving coron
ID012509,2020-04-25,judicial watchs weekly update emails obama fbi knew mccain leaked trump dossier mexican hospital overrun
ID012510,2020-04-25,lesson pandemic child care families
ID012511,2020-04-25,19 inspiring acts kindnesswolverine anjali bose girl scout troop hold zoom meetings
ID012512,2020-04-25,
ID012513,2020-04-25,hey hundreds people dying day knock hell laura pandemic
ID012514,2020-04-25,
ID012515,2020-04-25,retiring bed statehousekenya treasuryke budget spend paying water bills ke
ID012516,2020-04-25,compare flu contagiousness compare
ID012517,2020-04-25,adamufatima yeee mallam bello app governor guy ready deal 19 una don enter chance dear
ID012518,2020-04-25,spike cases misuse social media platforms senior officers begun week april
ID012519,2020-04-25,ive blues ive bourbon scotch people
ID012520,2020-04-25,masks tools battling reprocessed masks safe process
ID012521,2020-04-25,realkellyjones slpnggiants today il public health dir spent time talking calls poison
ID012522,2020-04-25,leading muslims hit trevor phillipss role bame deaths inquiry news guardian
ID012523,2020-04-25,good stevekilgallon1 subscribe sunday papers donation
ID012524,2020-04-25,indigo6e flight delhi ranchi pnr pirf8z scheduled 23 march 2020 cancell
ID012525,2020-04-25,trump sympathy kim jong american citizen died ill
ID012526,2020-04-25,ways change post
ID012527,2020-04-25,bet fredo cuomo bet lying ratings cnn
ID012528,2020-04-25,happy housing units opened vulnerable
ID012529,2020-04-25,believinggood austinkellerman johnshopkins deaths margin
ID012530,2020-04-25,covid19fx profjnmoyo zimlive alivebecause died hunger time
ID012531,2020-04-25,todays danbury numbers 33 cases total 1460 adjustments stat
ID012532,2020-04-25,friday cases ct doc staff incarcerated people entire lookin
ID012533,2020-04-25,week arnoldventures elonmusk contributions
ID012534,2020-04-25,latest updates response massachusetts stay informed questions
ID012535,2020-04-25,lockdown prevent spreading provide needy
ID012536,2020-04-25,sadly nigeria higher mortality case security brutality pandemic ready thi
ID012537,2020-04-25,days cases reported kano isnt good news kanos testing lab close
ID012538,2020-04-25,overseas doctors amp healthcare professionals providing services globe combat pakista
ID012539,2020-04-25,combat nutrients activist post
ID012540,2020-04-25,19 ultimately future focus focus church online services sundays 930am cs
ID012541,2020-04-25,kano fund raising committee n353m donations public members cooperates organizations amp lots food
ID012542,2020-04-25,china wouldnt held responsible expose nations wanted pandemic
ID012543,2020-04-25,food program estimates double number people middleincome countries facing acute
ID012544,2020-04-25,earlier total heart breaker
ID012545,2020-04-25,democratic lawmaker credited trump recovery faces inparty censure epochtimes
ID012546,2020-04-25,
ID012547,2020-04-25,enjoyed treat join ellishallmusic talented artists today raise money la emergen
ID012548,2020-04-25,eva smith protect 19 bets times hear lu
ID012549,2020-04-25,
ID012550,2020-04-25,nasty 19 hap burday
ID012551,2020-04-25,likelihood pandemic recurrence fall winter high government preparing wors
ID012552,2020-04-25,compassion 107 trump administration entire
ID012553,2020-04-25,fantastic piece david gelles read day time
ID012554,2020-04-25,dear nigerians ur 14days lockdown renewed choosing 19
ID012555,2020-04-25,grifters 349 billion small business lending program designed merchants afloat crisis butp
ID012556,2020-04-25,remote interior district tirchi tn poor pregnant lady labour reaches district hospital 7km wi
ID012557,2020-04-25,tonibrodelle edwardjdavey eu standard 19 ppe contact ppe stock wi
ID012558,2020-04-25,krowniety lot lol saves cost sef
ID012559,2020-04-25,money religious organizations responsibility
ID012560,2020-04-25,long live pakchina friendship chines government amp people china send relief goods equipments
ID012561,2020-04-25,kennethabah2 iammusteey inabmahmoud lol oga leave kano residents
ID012562,2020-04-25,robots town milton keynes london years deliver groceries
ID012563,2020-04-25,realdoctormike pathogenesis 19 animations high blood pressure visual learners cover
ID012564,2020-04-25,dxeverywhere animal rights abuse human rights abuse
ID012565,2020-04-25,griffdaddyfresh elonbachman early march latest bunch observations amp data showing wide variet
ID012566,2020-04-25,extra heal patients apostlesuleman tells fg thecableng
ID012567,2020-04-25,survivor rep karen whitsett decries michigans censure attempt silenced
ID012568,2020-04-25,usa fired resistanceparty thedemcoalition millennialdems
ID012569,2020-04-25,usa 948079 total number cases 22847 cases 53471 total deaths 1278 deaths 116007
ID012570,2020-04-25,600 people died space 1 week kano conduct test fo
ID012571,2020-04-25,impact housing market
ID012572,2020-04-25,vivienneporritt totally making point flexibly meeting
ID012573,2020-04-25,reminder visitors travel length breadth country face arrest actu
ID012574,2020-04-25,dbongino question loser matter suggested saved life
ID012575,2020-04-25,worldwide death toll passes 200000 confirmed cases close 3m
ID012576,2020-04-25,life distillery moment lots hand sanitiser gin heading door week
ID012577,2020-04-25,313 international started cash assistance program karachi rages theyve targeted 2003
ID012578,2020-04-25,rescue funds correctly cityofbhamwa
ID012579,2020-04-25,northwell health patients ventilators died
ID012580,2020-04-25,people 30s 40s dying strokes washington post reports
ID012581,2020-04-25,
ID012582,2020-04-25,precious favorite friends japan selfrestraint daily infection rate ha
ID012583,2020-04-25,mubarak asked bunch people feeling holy month wajaha
ID012584,2020-04-25,april 25 2020 united update deaths 51685 cases 903794
ID012585,2020-04-25,thousands flock open beaches heatwave
ID012586,2020-04-25,india cases cross 26000 big spike maharashtra
ID012587,2020-04-25,sar9902 wrote experience traveling unexpectedly semester cut short
ID012588,2020-04-25,study elderly realdonaldtrump voters dying coronavirus cost november
ID012589,2020-04-25,leads inflated numbers deaths realdonaldtrump hhsgov addresse
ID012590,2020-04-25,25 nsan covd19 tr
ID012591,2020-04-25,mamata banerjee fighting safeguard lives people bengal support centre shame
ID012592,2020-04-25,waititu stoping increasing number 19 counting
ID012593,2020-04-25,thread 12 press conference slides 25 april 2020 transport change great britain apple mobili
ID012594,2020-04-25,lovablemarketer jsedit politico marshablackburn sentomcotton tedcruz memo repugnant
ID012595,2020-04-25,french pm set plan unwind lockdown tuesday
ID012596,2020-04-25,realdonaldtrump sticking uv light butt throat doesnt cure asswipe
ID012597,2020-04-25,todays danbury numbers 33 cases total 1460 adjustments 1
ID012598,2020-04-25,click link support work smne human respond
ID012599,2020-04-25,interesting article hospital bizarre wild fluctuations heart rate bp
ID012600,2020-04-25,club william mcgregor acts class dignity worst effects deepen club
ID012601,2020-04-25,pretend federal govt neglect abandoned kano kano govt save
ID012602,2020-04-25,keeping updated raw numbers today compared week
ID012603,2020-04-25,turbopreme beta test box logos success 17 checkouts 5 users running great day today rt
ID012604,2020-04-25,
ID012605,2020-04-25,carminesabia realdonaldtrump paul manaforts ostrich skin suit
ID012606,2020-04-25,59 days confirmed case pakistan total cases 12644 cases recovered 2755 active cases 9621
ID012607,2020-04-25,afghan refugees war zone coronavirus hot zone york stepping support comm
ID012608,2020-04-25,survivor rep karen whitsett decries michigans censure attempt silenced
ID012609,2020-04-25,demonstrators peoples motorcade trump international hotel deliver fake body bags prote
ID012610,2020-04-25,sending condolences lost loved climate living
ID012611,2020-04-25,geraldorivera realdonaldtrump bit harmless sarcasm potus day
ID012612,2020-04-25,
ID012613,2020-04-25,care danger nurses quitting mental health overlooked nursing times
ID012614,2020-04-25,charity stream aid health organization fighting 19 read
ID012615,2020-04-25,dr eleftherios diamandis proposes setting special hospitals volunteers deliberately infected lo
ID012616,2020-04-25,pbsnewshour powerful video 415 intense physical mental effort required health car
ID012617,2020-04-25,19 struggling becauseof pandemic largest giveaway 50000
ID012618,2020-04-25,update tonight 600
ID012619,2020-04-25,nih influenza cold symptoms spread sarscov2 virus southern hemisphere countries worry
ID012620,2020-04-25,kthopkins katie aware case friends 96 year mother dying alzheimers passed
ID012621,2020-04-25,pro anti draconian enforcement fines arrests
ID012622,2020-04-25,captured nyc shining hearts solidarity
ID012623,2020-04-25,648 death week kano 19
ID012624,2020-04-25,young middleaged people barely sick dying strokes
ID012625,2020-04-25,total classa beloved york sports hero daily 7pm salute todays incredible heroes fighting
ID012626,2020-04-25,resources mankind amp long accomplish anyt
ID012627,2020-04-25,realdonaldtrump watch dr fauchis funding china labs 2014 virus spread
ID012628,2020-04-25,prescriptions antimalarial drugs jumped 46 times average president promoted tv
ID012629,2020-04-25,global death toll passes 200000 sad lot deaths 3 months time
ID012630,2020-04-25,people good nature true ways true ways uks preci
ID012631,2020-04-25,hope addiction coz resultsno sleep
ID012632,2020-04-25,key reopening wef johnnosta ahier
ID012633,2020-04-25,evidence recovered patients reinfected
ID012634,2020-04-25,people 30s 40s dying strokes washington post reports
ID012635,2020-04-25,ncdcgov lsmoh nigerpheoc bornogovt knsmoh whonigeria adamawagov tarabasphcda ogsgofficial oyostatemoh
ID012636,2020-04-25,prescriptions surged trump praised drugs coronavirus fight prescriptions antimalarial drugs jumped 46
ID012637,2020-04-25,app 370000 people uk symptomatic symptom tracker downloa
ID012638,2020-04-25,tips mind mental health times supports
ID012639,2020-04-25,breaking news coronavirus spread tofuckit nevermind sun killed cnn sun trum
ID012640,2020-04-25,believes real measures refugee camps greek islands cris
ID012641,2020-04-25,deaths chill stalks streets spring flowers bloom huddle
ID012642,2020-04-25,lockdown governors free movement compulsory face masks
ID012643,2020-04-25,afternoon 338 people incarcerated connecticut tested positive population
ID012644,2020-04-25,war idli batter dosa batter imtiazmadmood
ID012645,2020-04-25,sarahevictor early data journal submission rates women pandemic
ID012646,2020-04-25,kim jong 50000 americans died
ID012647,2020-04-25,tech guy utah suddenly leader utah iowa nebraskas testing answer involves
ID012648,2020-04-25,deniyi96 future 19
ID012649,2020-04-25,19 struggling becauseof pandemic largest giveaway 50000
ID012650,2020-04-25,bank group head kano died regional manager bank plc kano northern nig
ID012651,2020-04-25,
ID012652,2020-04-25,corona surname virus nickname age 19 nationality china kin hanta virus hobby travelin
ID012653,2020-04-25,martinmckee proposed sir edwardjdavey uk house commons special select
ID012654,2020-04-25,modi govt launched interactive platform india seva aimed providing real
ID012655,2020-04-25,fedex fedexpolicy amp hhsgov delivered 15 mil coveralls protect
ID012656,2020-04-25,dad 5 weeks care svuh hselive haroldsx heroes fro
ID012657,2020-04-25,beastiehoy ratm tickets damn 19 ruined rescheduled
ID012658,2020-04-25,19 taught lot people complete assholes
ID012659,2020-04-25,live sydney beaches open limited time authorities express agitation social distancing rules
ID012660,2020-04-25,english football league testing key resuming season
ID012661,2020-04-25,realdonaldtrump liar looked dr birx asked disinfectant safe inject
ID012662,2020-04-25,change people change evident gop doesnt rats ass
ID012663,2020-04-25,exclusive story role private companies governments coronavirus response time deloitt
ID012664,2020-04-25,period striving hard combat dreaded covid19a police command truck
ID012665,2020-04-25,
ID012666,2020-04-25,oregon good news battles receiving millions masks health care worker
ID012667,2020-04-25,talk networksnetworking pray pandemic situation lagos
ID012668,2020-04-25,gsquirrelpatton staffingals bmoschetti abc7chriscristi uk7777777 abc7 kind ironic isnt cherry picked
ID012669,2020-04-25,realdonaldtrump doesnt matter talking idjit
ID012670,2020-04-25,canadas chief public health officer theresa tam fired handling pandemic
ID012671,2020-04-25,week worldvision reached 5 people including 2 children global res
ID012672,2020-04-25,chillinontop fresh clean thesis proper handwashing hygiene practices prevent spread
ID012673,2020-04-25,rushed maintain meat supply big processors plants hot spots worker illnesses
ID012674,2020-04-25,
ID012675,2020-04-25,dr erickson briefing youtube real facts truth brave doctors
ID012676,2020-04-25,isw putting livestream music party fundraiser tonight8pm ppe protect seeking asy
ID012677,2020-04-25,catmandu50 coronavirus flu time mers sars
ID012678,2020-04-25,mar 1 amp april 4 311000 confirmed cases est additional 13
ID012679,2020-04-25,rich pay acab turin italy
ID012680,2020-04-25,johnmcdonnellmp mojos55 true number deaths 40000
ID012681,2020-04-25,telos boid teaming process data read
ID012682,2020-04-25,1408 samples tested negative today 19 cases stable condition hospital 20329 samples
ID012683,2020-04-25,wars episode 19 rise tsiodras
ID012684,2020-04-25,salt lake countys social distancing measures helped slow spread data released county lea
ID012685,2020-04-25,emergency treatment strokes ideally 6 hrs longer 24 hrs messag
ID012686,2020-04-25,survivor rep karen whitsett decries michigans censure attempt silenced democratic
ID012687,2020-04-25,haberyormmy bro realized apc evil buhari tinubu governors total gove
ID012688,2020-04-25,initially met great resistance big guns lung injury li management view li
ID012689,2020-04-25,reading thread sudah ku ngilu apalagi yg kind experience allahu ra
ID012690,2020-04-25,georgecolombo avik texas population 29000000 1600 people hospital
ID012691,2020-04-25,bunch yahoos ontario premier doug ford sounds hoaxers protesting toronto yahoocanadan
ID012692,2020-04-25,video california doctors immunology sick elderly quarantined businesses
ID012693,2020-04-25,brandon41668254 tomforrest1 kthopkins living brandon person judge
ID012694,2020-04-25,sued rushed maintain meat supply big processors plants hot
ID012695,2020-04-25,dr burton bud rose creator uptodate resource doctors died age 77a
ID012696,2020-04-25,young healthy people barely sick dying strokes
ID012697,2020-04-25,police officer tests positive ondo fourth case
ID012698,2020-04-25,revealed warnings uks inferior tests months hancock pressure
ID012699,2020-04-25,thinking biblically pandemic interview john youtube
ID012700,2020-04-25,journalists behaving disgracefully relation obsessed pinning blame boris
ID012701,2020-04-25,meat plants hot spots worker illnesses spiked companies rushed maintain food supply ht
ID012702,2020-04-25,wait effective treatments vaccine social distancing remains tool fight
ID012703,2020-04-25,security agency orientationif time time bomb
ID012704,2020-04-25,stress amp gut health
ID012705,2020-04-25,numbers infected 28 people killed 200000 worldwide johns hopkins
ID012706,2020-04-25,breaking supreme leader north korea kim jongun died complications open heart surgery
ID012707,2020-04-25,trump inject lysol itll treat 19 america ight bet
ID012708,2020-04-25,colourpopco helps blues colourpop
ID012709,2020-04-25,sensationalism distracts dont forget warned israel november trump
ID012710,2020-04-25,lincoln trail reports cases nelson hardin meade counties
ID012711,2020-04-25,real buy legit property ranging 3bedroom flats 4bedroom flats duplexes duplex
ID012712,2020-04-25,skynews sky news utterly dangerous evidence people recovered
ID012713,2020-04-25,latest johns hopkins university
ID012714,2020-04-25,companies interested immunity hoping itll workers return theyve virus
ID012715,2020-04-25,unprecedented investment housing amp mental health supports shanelsimpson acknowledges wont
ID012716,2020-04-25,pleased exhausted amazing team sandia crazy hours local hospitals
ID012717,2020-04-25,nasty bug felicity aged 5 picture book
ID012718,2020-04-25,message al tahrer square
ID012719,2020-04-25,usaa redskins teamed deliver daily meals maryland nationalguard servicemen women battling covid1
ID012720,2020-04-25,thejeremyvine iromg crazy 5th worst country 19 deaths crow
ID012721,2020-04-25,sugar imports flood western kenya country focuses
ID012722,2020-04-25,scientists worldwide work fight hurting animals peta
ID012723,2020-04-25,carlosdelrio7 v2019n thenasciences amen situation saturday 25 april belgium government los
ID012724,2020-04-25,ontario announces 4 hour pandemic pay increase frontline workers
ID012725,2020-04-25,
ID012726,2020-04-25,bit responders procession night check
ID012727,2020-04-25,rate claim hospitals paid patients listed ventilators true
ID012728,2020-04-25,baby leaves isolation beating
ID012729,2020-04-25,1m confirmed cases uk 5th country 20k deaths cou
ID012730,2020-04-25,inform happening king young une ive heard sick updates
ID012731,2020-04-25,puppiesonmtsyay charlottecpitts ericmbudd sampweaver bobyatesboulder marydoloyoung junie4boulder
ID012732,2020-04-25,dawisu wouldve busy quoting delete ill arrest tweets fake news denigrating boss wa
ID012733,2020-04-25,hashem targeting righteous people
ID012734,2020-04-25,death rate previous estimates
ID012735,2020-04-25,stay stay safe save lives michiganhhs reports today april 25 2020 562 cases amp 189 deaths
ID012736,2020-04-25,gestapo gardai stalking citizens peace fresh air merrion square today spot
ID012737,2020-04-25,posting add fear remind aware signs middleaged pe
ID012738,2020-04-25,ahmadu bello university teaching hospital collaboration ncdcgov officially open testing centre
ID012739,2020-04-25,dr judy mikovits tweeted wednesday culmination 40 years putting
ID012740,2020-04-25,mother passed morning husband 66 years yesterday didnt ev
ID012741,2020-04-25,evidence recovered patients immune hope dont
ID012742,2020-04-25,post 19 studies carried pandemic spread stupid governors started deporting pe
ID012743,2020-04-25,beforeandafter images air pollution levels dropped lockdowns fox5dc
ID012744,2020-04-25,india incentivise companies exit china wake mess watch discussion md
ID012745,2020-04-25,hate disappoint bbc climate change shoving throats ht
ID012746,2020-04-25,alexnazaryan hope relative died sees despicable man amp woman laughing sh
ID012747,2020-04-25,winners rallied ensuring release fellow mea winners curr
ID012748,2020-04-25,experts wrong studies infected millions predicted nyc
ID012749,2020-04-25,relief fund shortterm lenders accused targeting vulnerable people abcn
ID012750,2020-04-25,bc wildlife federation president bosch happy hunting amp fishing listed essential services bu
ID012751,2020-04-25,breakdown regions 237 confirmed cases smdhealthunit reporting 4 cases health offici
ID012752,2020-04-25,response amp impacts uganda focus food security nutrition amp livelihoods ta
ID012753,2020-04-25,excess deaths healthy quarantine prevented united deathsdespair caused healthy
ID012754,2020-04-25,blood respiratory issues combined scarier initial presentation
ID012755,2020-04-25,interesting read countries dealing covd19 ontario announces 4 hour pandemic
ID012756,2020-04-25,week amazing launch month team worked soooo hard building tool
ID012757,2020-04-25,number positive cases uss kidd doubles overnight
ID012758,2020-04-25,police officer tests positive lagos sneaks ondo treatment
ID012759,2020-04-25,somegoodnews point season 1strainx satublurday
ID012760,2020-04-25,young people advantage free testing sites escambia county
ID012761,2020-04-25,minorities spore straits times circuit breaker report stereotyping nonchinese
ID012762,2020-04-25,rushed maintain meat supply big processors plants hot spots worker illnesses
ID012763,2020-04-25,tastipes2 caslernoel realdonaldtrump dies trump write sympathetic tweet tweets
ID012764,2020-04-25,neighborhood helps neighbors covering rent families lost income result
ID012765,2020-04-25,national domestic workers alliance coronavirus care fund emergency assistance qualifying care worke
ID012766,2020-04-25,taylorshone animalsvoice4 ambliuxiaoming despicable changed anim
ID012767,2020-04-25,inmates leaving prison fear leonard peltier released
ID012768,2020-04-25,600 mysterious deaths reported kano 7 days 19 death figure 50 nationwide becaus
ID012769,2020-04-25,fair wage emergency fund providing cash assistance service workers hourly gig workers laid
ID012770,2020-04-25,acherry13 deaths listed js
ID012771,2020-04-25,ariana grande shares organizations charities provide crisis support
ID012772,2020-04-25,weve raised 4600 randomactsorg
ID012773,2020-04-25,thunderbirds blue angels fly york city newark trenton philadelphia tribute frontline
ID012774,2020-04-25,aliibrahim115 nimosheikh2 governorwajir boss lab built equipped running programme 2014
ID012775,2020-04-25,ghana guinea liaise repatriate nationals quarantine
ID012776,2020-04-25,latest numbers texas april 25 23773 cases reported texasdshs 967 yesterday
ID012777,2020-04-25,survivor rep karen whitsett decries michigans censure attempt silenced
ID012778,2020-04-25,flu point bodys immune threat vir
ID012779,2020-04-25,evidence coronavirus prevents infection
ID012780,2020-04-25,20000 people sadly passed uk 19 perspective size o2 arena
ID012781,2020-04-25,advocating mental health promotion response uganda
ID012782,2020-04-25,bacchanal week 7 days parties honor 2020 19 party theme
ID012783,2020-04-25,induced boredom lady reply chat 7 years dmd
ID012784,2020-04-25,markokanagan davidakin globalnews fordnation drug psychiatric meds
ID012785,2020-04-25,endocrinedisrupting chemicals weaken battle unhealthy nationand elevated
ID012786,2020-04-25,glaring governors steps curtail spread virus
ID012787,2020-04-25,7 steps emerge victorious namo app
ID012788,2020-04-25,putting bandaid enormous wound aoc calling congress response cov
ID012789,2020-04-25,deadly isnt massive fatality rate workers costco walmart burger
ID012790,2020-04-25,femokiki mubarackumar canishae doctors eho patients compare notes weaponised
ID012791,2020-04-25,caleisgood4u organizing partner today laid jobs
ID012792,2020-04-25,theory released democrats increase voter rolls thinking loud
ID012793,2020-04-25,read economist dumagqubule argues stimulus package bandaid solution south africa
ID012794,2020-04-25,country reeling amp destroying booming economy inherited obama recession
ID012795,2020-04-25,laid handmade wigs atlanta ga shipping quick retweet wo
ID012796,2020-04-25,juliawa88606890 wendyrsherman jacekjasinski realdonaldtrump vp total horror young people dying strokes attributed
ID012797,2020-04-25,vital work ensure progress making malaria
ID012798,2020-04-25,allisonpearson tothemo83592350 qualified statement
ID012799,2020-04-25,7 studies implode fear agenda sigh relief youv youtube
ID012800,2020-04-25,
ID012801,2020-04-25,registered donate blood plasma fight 19 ive fully recovered
ID012802,2020-04-25,glad people charitable oxfamgb charity shops
ID012803,2020-04-25,april 25 nh dhhs update 69 cases 12 manchester 7 deaths
ID012804,2020-04-25,sergeant nicky hunt night turn rural sphynx patrols supported pearl hero cute crimina
ID012805,2020-04-25,willow valley communities pennsylvania enacted stringent prevention measures early
ID012806,2020-04-25,detroit democrats unanimously censure lawmaker credited trump recovery
ID012807,2020-04-25,fighting isnt finding cure resources penn professor created gui
ID012808,2020-04-25,alastair bitss recovery earthquake indiancountry
ID012809,2020-04-25,morning donald trump demonstrated heat kill mixed attendance thre
ID012810,2020-04-25,wont jacob leslie giovanni janke publicly signing letters intent play basketball emma
ID012811,2020-04-25,update brazos county health district confirmed additional cases county total remains 181
ID012812,2020-04-25,worth remembering rationale lockdowns protect single american purpose loc
ID012813,2020-04-25,iandunt putting tcp wgsaraband drawing attention thread
ID012814,2020-04-25,brandondarby happy hear opinion doctors bakersfield california
ID012815,2020-04-25,brockwharrison cons question federal liberals response continually plumbing depths cla
ID012816,2020-04-25,crisis feminist perspective
ID012817,2020-04-25,couples mortgage blocked wage subsidy banks
ID012818,2020-04-25,dollar dawisu quiet room 1000 ghosts
ID012819,2020-04-25,ue rapid response team bemoans nonpayment contact tracing allowances
ID012820,2020-04-25,journalist soltan achilova covering turkmenistan countries 0 confirmed cases
ID012821,2020-04-25,north east 25042020 continued county durham 1152 37 darlington 223 5 hartlepool 149 18
ID012822,2020-04-25,trump abandoning press conferences finally scared conservative columnist
ID012823,2020-04-25,nursestrider nicbrad exact quote official government release staff hospitals cu
ID012824,2020-04-25,devastating effects require employees work foreseeable future join
ID012825,2020-04-25,prescriptions 2 antimalarial drugs surged day president trump promoted tv coronavirus treatment
ID012826,2020-04-25,
ID012827,2020-04-25,connectedslp supports speech pathologists raise money develop communication boards people
ID012828,2020-04-25,realkakarot craigmc17292759 heat kills bake 158 degrees higher
ID012829,2020-04-25,legitimate question doesnt guarantee immunity vaccine
ID012830,2020-04-25,attending webinar today nigeria 2020 impact economy hope
ID012831,2020-04-25,streaming donations relief donation button
ID012832,2020-04-25,elections november politicians high 19 area fair record
ID012833,2020-04-25,president andrew cuomo signed executive order allowing ny pharmacies test ramping diagn
ID012834,2020-04-25,maryland emergency management agency received calls disinfectant cure
ID012835,2020-04-25,scary twitter mds stroke young patients
ID012836,2020-04-25,trump claim lowest mortality rate 33rdhighest mortality rate
ID012837,2020-04-25,today powerful message pioneering aviator amelia ear
ID012838,2020-04-25,cases 2100 south dakota largest daily test
ID012839,2020-04-25,good news tests conducted arkansas bad news positive cases revealed ht
ID012840,2020-04-25,
ID012841,2020-04-25,19 lefts advance agendaampdivide americans climate chan
ID012842,2020-04-25,story touching toribedford gtgt boston archdiocese sends priests bless dying pat
ID012843,2020-04-25,black doctor providing tests people experiencing homelessness miami handcuffed pol
ID012844,2020-04-25,survivor rep karen whitsett decries michigans censure attempt silenced
ID012845,2020-04-25,piece telegraph burden falls poorer backgrounds uk
ID012846,2020-04-25,coronavirus killed 200000 people globe
ID012847,2020-04-25,update mike huckabys booking agent beloved detroit artist died complications stroke
ID012848,2020-04-25,safopus canal football team occupied celtic brigantes tribe industrial revolution cotton mills herman
ID012849,2020-04-25,crazy awesome watch post malones nirvana tribute concert relief rolling stone
ID012850,2020-04-25,quick human solution vaccine cover sins amp live normal life
ID012851,2020-04-25,navigate continued impact education ongoing series webinars facilitated
ID012852,2020-04-25,
ID012853,2020-04-25,donaldindenial lockdown start ive indoor kinda gal forced stay
ID012854,2020-04-25,incredible people support trump daily briefing exp
ID012855,2020-04-25,credit credit read promote seckcharlottes original article women leadership success managi
ID012856,2020-04-25,deserves die prison jail nytimes editorial board
ID012857,2020-04-25,task force isnt job boys dont appoint daughter dr
ID012858,2020-04-25,national testing strategy
ID012859,2020-04-25,progressvoice abusing exploiting killing animals brings disease animal exploitation
ID012860,2020-04-25,effects pandemic reverberates impact healthcare security economie
ID012861,2020-04-25,infected lot leaders beating
ID012862,2020-04-25,pretty perfect breeding ground complete public health nightmare walla walla countys heal
ID012863,2020-04-25,lies truths 6 ft lie tests lie death records lie
ID012864,2020-04-25,saintpatrickhs richraho night club beloved nyc ala ole blue eyes happen
ID012865,2020-04-25,nzgreens economic stimulus package puts people climate nature maramadavidson
ID012866,2020-04-25,latest 200000 people died warned
ID012867,2020-04-25,42520 update sad report sixth death williamson county male 70s positive
ID012868,2020-04-25,directors pharmacy boards told prescriptions written doctors families
ID012869,2020-04-25,
ID012870,2020-04-25,job gt substance abuse recovery providers continue offer services shutdown
ID012871,2020-04-25,glory god 1408 samples tested negative today 925 samples truck drivers bor
ID012872,2020-04-25,boys merch purchase 8th 10 proceeds central florida lgbtq
ID012873,2020-04-25,latest ocsuperiorcourt administrative orders court closures click
ID012874,2020-04-25,today nova scotia continues battle increase 43 positive cases total 649 sadl
ID012875,2020-04-25,mortality countries south latitude 35 degrees north supports vitamin antiviral immunomodulato
ID012876,2020-04-25,weapon lines working monday 6pm abc7news
ID012877,2020-04-25,case ondo calls attention policeman test positive lagos akure
ID012878,2020-04-25,wear masks properlyofficials educate people protective item guided cover
ID012879,2020-04-25,today nhs starts campaign urge people seek treatment emilymeesky reported
ID012880,2020-04-25,wow join congratulating governorwajir county governor kenya regional refferal
ID012881,2020-04-25,evidence recovered patients reinfected
ID012882,2020-04-25,ongoing pandemic governor cuomo issues executive order yorker automatically
ID012883,2020-04-25,masajid places mercy allaah taala bazaars filled diseases hadhrat moulan
ID012884,2020-04-25,opened eyes scare wouldnt worst enemy detailed fox 5s brian
ID012885,2020-04-25,allisonpearson alexheffron88 queenboudica magic age group vulnerable age doesnt
ID012886,2020-04-25,liciacorbellas question yesterdays tyler shandro press conference phone ke
ID012887,2020-04-25,codeofvets rush limbaugh reported batch tests trump received cdc contaminated wi
ID012888,2020-04-25,coverup reason trump aides tryinggtcontrol narrative extent
ID012889,2020-04-25,join small business majority congressman repmarktakano webinar covering updates loan programs av
